zone09  Latitude        Longitude
1607    41.22696854280  -88.04140849310
1608    41.62736699330  -88.00822090790
1609    41.62821771860  -87.96973345170
1610    41.62906107990  -87.93092014310
1611    41.59829663450  -88.00720544080
1612    41.59914171690  -87.96867550650
1613    41.60003497900  -87.92998353500
1614    41.56918530620  -88.00623078790
1615    41.57008551940  -87.96768061670
1616    41.57091847020  -87.92907858330
1617    41.54025445030  -88.00525703440
1618    41.54109979400  -87.96667503710
1619    41.54175825000  -87.92813487030
1620    41.51143581000  -88.00427212990
1621    41.51208463800  -87.96573747770
1622    41.51274191410  -87.92720473660
1623    41.48253124540  -88.00329676050
1624    41.48310531320  -87.96467775520
1625    41.48375795880  -87.92609173080
1626    41.45348571470  -88.00234776990
1627    41.45411722550  -87.96377116500
1628    41.45435205480  -87.92453708810
1629    41.42439787760  -88.00137463340
1630    41.42471162950  -87.96221383420
1631    41.42530007420  -87.92298340670
1632    41.39510054030  -87.99990782000
1633    41.39561520470  -87.96091516130
1634    41.39581125960  -87.92180976490
1635    41.35864925720  -87.98882816900
1636    41.35933586530  -87.93084823130
1637    41.31471586530  -87.98763064920
1638    41.31565244210  -87.92985178730
1639    41.54241629400  -87.88954861970
1640    41.54307508500  -87.85072850410
1641    41.54333039480  -87.81133515790
1642    41.51322856090  -87.88850680530
1643    41.51359823760  -87.84943018330
1644    41.51389769150  -87.81023017290
1645    41.48427563700  -87.88754856510
1646    41.48450572910  -87.84859215840
1647    41.48443736700  -87.80963092790
1648    41.45517722480  -87.88486964950
1649    41.45525403280  -87.84539945070
1650    41.45544351140  -87.80657991870
1651    41.42544739070  -87.88362494340
1652    41.42598645130  -87.84485438930
1653    41.42644575600  -87.80610629230
1654    41.39636861280  -87.88309144410
1655    41.39691026630  -87.84434319550
1656    41.39736646360  -87.80570286240
1657    41.36017973950  -87.87279339540
1658    41.36091617320  -87.81480057450
1659    41.31659441120  -87.87195605650
1660    41.31731747520  -87.81397672500
1661    41.45556745350  -87.76763098670
1662    41.45555281200  -87.72893990590
1663    41.45573868160  -87.69042933380
1664    41.42685657940  -87.76733939630
1665    41.42719429630  -87.72867385640
1666    41.42737832730  -87.69008849860
1667    41.39782766310  -87.76702138660
1668    41.39824943150  -87.72851066430
1669    41.39831068290  -87.68997219320
1670    41.36152193420  -87.75686834380
1671    41.36193286830  -87.69897792050
1672    41.31789916850  -87.75622951800
1673    41.31835871480  -87.69848140810
1674    41.45585450820  -87.65181160980
1675    41.45614948010  -87.61333481820
1676    41.45651187900  -87.57483714600
1677    41.44956724190  -87.54067120730
1678    41.42757502640  -87.65155102990
1679    41.42805005790  -87.61293197190
1680    41.42844041040  -87.57441127160
1681    41.40708535310  -87.54044608560
1682    41.39850259590  -87.65126542340
1683    41.39900952540  -87.61265247740
1684    41.39937061860  -87.57401661490
1685    41.36236258910  -87.64089853720
1686    41.36290340110  -87.58308494420
1687    41.36343256670  -87.54032750190
1688    41.31884891610  -87.64060240170
1689    41.31936648640  -87.58274626920
1690    41.31985803370  -87.54027487660
1691    41.69747540370  -88.57509809070
1692    41.69807107870  -88.51798693060
1693    41.69901819600  -88.45917018240
1694    41.70030035440  -88.40002202140
1695    41.71176000650  -88.35984876350
1696    41.71213888060  -88.33408316490
1697    41.68969481510  -88.35923393740
1698    41.68979587420  -88.33349027770
1699    41.70181125180  -88.29011147600
1700    41.65328547910  -88.57408602800
1701    41.65462967120  -88.51806592980
1702    41.65930358540  -88.45745996710
1703    41.66469439620  -88.41541745320
1704    41.65559539110  -88.36459343810
1705    41.65759529220  -88.28886834900
1706    41.58880679990  -88.54248634770
1707    41.59296095220  -88.42833112420
1708    41.59221931890  -88.31260181530
1709    41.50121810860  -88.54011858990
1710    41.50294423310  -88.42422919030
1711    41.50513734230  -88.30972692310
1712    41.41784744480  -88.30772343600
1713    41.33222485420  -88.30775159600
1714    41.41380629470  -88.53774075560
1715    41.41565507080  -88.42276108090
1716    41.32919848850  -88.52814324340
1717    41.32356223240  -88.41649936730
1718    41.23897351270  -88.53094707920
1719    41.24124079940  -88.41780189130
1720    41.24356353910  -88.30326683150
1721    41.15175968460  -88.52906615460
1722    41.15365195810  -88.41494453890
1723    41.15658141380  -88.30045671140
1724    42.45418840280  -88.88125168590
1725    42.45350374810  -88.76355390460
1726    42.37071082570  -88.90099716180
1727    42.37133773750  -88.78340205720
1728    42.28354502160  -88.88149139650
1729    42.28442792140  -88.76355404200
1730    42.19647937790  -88.88118579340
1731    42.19724223540  -88.76390224230
1732    42.10931037460  -88.88080806700
1733    42.10997251420  -88.76383921370
1734    42.11008389010  -88.64686349130
1735    42.02243437910  -88.88583689420
1736    42.02311037800  -88.77239232040
1737    42.02372605600  -88.65843133480
1738    41.93568855520  -88.88548498500
1739    41.96197231750  -88.76656173310
1740    41.92128985990  -88.79945622320
1741    41.93459995210  -88.76324989420
1742    41.91289502090  -88.73959946760
1743    41.93706773520  -88.65813491080
1744    41.84846279850  -88.88498400670
1745    41.84909740400  -88.77172849670
1746    41.84972191990  -88.65845619280
1747    41.76113061820  -88.88508208870
1748    41.76170062230  -88.77194775620
1749    41.76251452750  -88.65877720260
1750    41.67369627940  -88.87957697430
1751    41.67431320400  -88.76594152350
1752    41.67493190000  -88.65804405880
1753    41.24965513190  -87.95459947850
1754    41.25101295950  -87.83857668260
1755    41.25200144000  -87.72243829180
1756    41.25307658330  -87.59536354710
1757    41.15890882470  -88.18509467590
1758    41.16106539510  -88.06916061110
1759    41.12877160420  -87.96475665770
1760    41.18218325050  -87.91854294800
1761    41.17447916090  -87.82193882320
1762    41.15482747150  -87.86018713050
1763    41.14094843670  -87.86379391590
1764    41.12587581420  -87.85849536560
1765    41.09821163130  -87.87448951500
1766    41.12049216380  -87.82194368300
1767    41.15682906330  -87.71278752790
1768    41.16486771700  -87.59471426360
1769    41.05574883350  -88.19142575880
1770    41.05808834940  -88.07543286930
1771    41.03945825640  -87.92534200420
1772    41.07544404320  -87.78001933370
1773    41.04293023910  -87.71404321550
1774    41.06507258050  -87.59160837160
1775    42.42019704530  -89.29740850620
1776    42.28021395170  -89.27103755350
1777    42.45274241780  -89.10609097750
1778    42.46350704410  -88.99180325570
1779    42.42696010250  -89.00565779950
1780    42.37220760860  -89.11230331660
1781    42.39242359370  -88.99509618140
1782    42.35465937230  -88.99017813750
1783    42.31630634870  -89.12554529580
1784    42.33870484150  -89.05921216180
1785    42.32606222630  -89.04564419260
1786    42.33112756330  -88.97967031190
1787    42.30505997880  -89.08232029770
1788    42.30758446760  -89.04862236690
1789    42.31349801800  -89.01528652910
1790    42.29693206110  -88.96863289500
1791    42.27501556590  -89.15186490900
1792    42.26106985640  -89.11941125120
1793    42.28054592540  -89.11705944800
1794    42.29230269140  -89.10155050380
1795    42.28919573500  -89.07638460390
1796    42.29229230520  -89.02616137910
1797    42.27572836070  -89.10201166810
1798    42.26023409300  -89.09135790900
1799    42.27189345740  -89.07204690540
1800    42.27852378770  -89.05042280000
1801    42.25117293170  -89.06676567450
1802    42.26257387140  -89.04167666960
1803    42.26730392040  -89.01424127120
1804    42.25830775060  -88.97092982190
1805    42.20984524090  -89.13782061330
1806    42.23705951700  -89.08130733810
1807    42.22849861080  -89.04922893050
1808    42.24547361360  -89.04264206830
1809    42.23620641660  -89.00591313680
1810    42.18035174390  -89.07805910930
1811    42.19161107990  -88.98155660000
1812    42.10718753600  -89.11469450630
1813    42.10806938840  -88.99789517010
1814    42.02040402590  -89.11409475330
1815    42.02156480270  -88.99911540100
1816    41.93352683270  -89.11198480700
1817    41.93483042300  -88.99822433470
1818    41.84661213890  -89.11119013000
1819    41.84749616230  -88.99766734280
1820    41.75954310340  -89.11148670980
1821    41.76037321770  -88.99809497060
1822    41.67166646180  -89.10970856380
1823    41.67209195790  -88.99610069240
1824    41.58391876350  -89.10889050320
1825    41.52252470780  -88.96120990350
1826    41.58803686790  -88.65950565860
1827    41.47108978900  -88.68649402520
1828    41.38501689580  -88.86566697280
1829    41.32424997570  -89.13518695730
1830    41.32431516170  -89.07756784100
1831    41.34889978210  -88.87961965000
1832    41.30655542360  -88.86989676560
1833    41.23759373270  -88.64602666350
1834    41.20167247990  -88.94197662930
1835    41.16029111530  -88.84959785600
1836    41.66301158780  -87.50878538310
1837    41.66471143360  -87.46957577480
1838    41.65752917170  -87.43894815890
1839    41.63129983520  -87.44628635690
1840    41.61324669490  -87.40835848930
1841    41.61866144070  -87.34459438420
1842    41.61067856480  -87.25259773400
1843    41.60507016470  -87.45605163930
1844    41.59893432130  -87.51669632350
1845    41.60200442290  -87.49567954530
1846    41.58108943780  -87.49456559370
1847    41.58645338200  -87.47455217860
1848    41.58052714990  -87.44626958670
1849    41.57954366880  -87.41575167570
1850    41.58317602140  -87.38316678470
1851    41.57805435580  -87.33186307620
1852    41.58218155840  -87.27862943690
1853    41.56043786480  -87.50889521860
1854    41.55294644480  -87.48251755500
1855    41.55715161320  -87.44588871660
1856    41.54992300960  -87.42291531820
1857    41.56335748150  -87.38027905860
1858    41.55587159540  -87.34657602080
1859    41.55974384800  -87.32121519790
1860    41.55147686470  -87.27836865740
1861    41.55790864870  -87.23757642060
1862    41.53506749520  -87.51854846940
1863    41.50976552360  -87.47039625620
1864    41.53610299410  -87.46556886940
1865    41.52338044890  -87.41200397280
1866    41.53837320390  -87.36884843160
1867    41.52978446120  -87.30441881350
1868    41.50773168890  -87.50720190000
1869    41.48487828360  -87.48636407430
1870    41.45716626530  -87.49789240900
1871    41.45314803520  -87.39684442740
1872    41.46430182910  -87.41378382330
1873    41.49551726070  -87.39809727080
1874    41.50621084470  -87.34738205560
1875    41.47845418980  -87.35803221020
1876    41.47811282600  -87.26818058760
1877    41.39181600280  -87.47871146880
1878    41.42558902510  -87.37877000570
1879    41.38982579420  -87.34534049280
1880    41.25973331610  -87.47570181040
1881    41.27595654340  -87.38604946280
1882    41.31503782160  -87.27512899780
1883    41.62969305990  -87.12178533230
1884    41.62101592590  -87.03908805140
1885    41.57487961870  -87.20413392670
1886    41.58730171230  -87.15317474930
1887    41.56345387820  -87.15575625870
1888    41.55426401660  -87.07360528980
1889    41.54103385870  -87.19031298830
1890    41.53608979520  -87.13852236720
1891    41.47821055050  -87.17186682930
1892    41.47181419640  -87.08884748660
1893    41.48094278610  -87.06938867310
1894    41.48702324720  -87.03961830840
1895    41.50369177720  -86.98482397720
1896    41.38972898440  -87.14712142200
1897    41.30011581840  -87.06076963150
1898    41.71232943400  -86.90593403690
1899    41.72638325120  -86.84457317540
1900    41.69898039900  -86.86569806350
1901    41.67793258870  -86.88544922430
1902    41.71529668080  -86.70691185620
1903    41.59502030160  -86.86157273410
1904    41.59893207290  -86.78279196460
1905    41.63812162170  -86.71830273680
1906    41.59475684690  -86.70570324150
1907    41.66783326130  -86.61869031920
1908    41.54246005050  -86.62449993910
1909    41.39852410750  -86.82545042060
1910    42.55192669690  -88.23449801310
1911    42.58767948170  -88.12284662890
1912    42.59285835360  -87.99019073300
1913    42.63439266020  -87.86040744060
1914    42.64762924940  -87.82952578110
1915    42.61338827360  -87.83261166380
1916    42.58508175110  -87.89006037910
1917    42.59097114820  -87.85066863500
1918    42.59103701670  -87.82441789340
1919    42.57352825800  -87.85036391340
1920    42.57325140280  -87.82412268930
1921    42.53705992620  -87.91965995000
1922    42.52401708600  -87.87115155450
1923    42.55869488210  -87.83388907060
1924    42.54410732370  -87.83381296760
1925    42.51360407190  -87.83125949900
1926    42.71778564740  -88.25914846940
1927    42.75692144390  -88.14740495400
1928    42.75993049330  -87.98633554320
1929    42.80948844930  -87.83582378810
1930    42.76739670030  -87.87008144860
1931    42.77354658500  -87.78960291510
1932    42.74065695670  -87.82145964850
1933    42.74085918020  -87.79373417380
1934    42.72655598040  -87.87048367540
1935    42.71504756850  -87.82116507860
1936    42.71600251500  -87.79319317120
1937    42.69040011370  -87.87517486830
1938    42.68780523750  -87.81520991430
1939    42.75535003970  -88.71922975430
1940    42.71816688110  -88.57744745490
1941    42.73995880210  -88.41527404100
1942    42.58092955960  -88.70231262420
1943    42.55479387230  -88.52997299200
1944    42.55500882090  -88.36902950310

